,code,entity,year,hydro_(%_equivalent_primary_energy)
763,63,Bulgaria,2020,3.7912774
764,63,Bulgaria,2021,5.6844172
765,63,Bulgaria,2022,4.237919
766,9,CIS (EI),1965,3.4813333
767,9,CIS (EI),1966,3.6910224
768,9,CIS (EI),1967,3.3877106
769,9,CIS (EI),1968,3.8358662
770,9,CIS (EI),1969,4.0670166
771,9,CIS (EI),1970,4.17463
772,9,CIS (EI),1971,4.0343986
773,9,CIS (EI),1972,3.7400343
774,9,CIS (EI),1973,3.5433114
775,9,CIS (EI),1974,3.623434
776,9,CIS (EI),1975,3.2949784
777,9,CIS (EI),1976,3.4166834
778,9,CIS (EI),1977,3.5416842
779,9,CIS (EI),1978,3.918541
780,9,CIS (EI),1979,3.8662984
781,9,CIS (EI),1980,4.043397
782,9,CIS (EI),1981,4.019434
783,9,CIS (EI),1982,3.6683857
784,9,CIS (EI),1983,3.7095654
785,9,CIS (EI),1984,4.0228815
786,9,CIS (EI),1985,4.789064
787,9,CIS (EI),1986,4.7097397
788,9,CIS (EI),1987,4.614114
789,9,CIS (EI),1988,4.7027802
790,9,CIS (EI),1989,4.5643034
791,9,CIS (EI),1990,4.9000573
792,9,CIS (EI),1991,4.991144
793,9,CIS (EI),1992,5.340039
794,9,CIS (EI),1993,5.944767
795,9,CIS (EI),1994,6.626581
796,9,CIS (EI),1995,6.8577385
797,9,CIS (EI),1996,6.3976793
798,9,CIS (EI),1997,6.74766
799,9,CIS (EI),1998,6.7778006
800,9,CIS (EI),1999,6.854643
801,9,CIS (EI),2000,6.962505
802,9,CIS (EI),2001,7.06903
803,9,CIS (EI),2002,6.718385
804,9,CIS (EI),2003,6.4761295
805,9,CIS (EI),2004,6.947913
806,9,CIS (EI),2005,6.817366
807,9,CIS (EI),2006,6.4840517
808,9,CIS (EI),2007,6.516299
809,9,CIS (EI),2008,5.9136577
810,9,CIS (EI),2009,6.4507008
811,9,CIS (EI),2010,6.119455
812,9,CIS (EI),2011,5.717706
813,9,CIS (EI),2012,5.6193585
814,9,CIS (EI),2013,6.1103697
815,9,CIS (EI),2014,5.798756
816,9,CIS (EI),2015,5.750579
817,9,CIS (EI),2016,6.1247954
818,9,CIS (EI),2017,6.1284933
819,9,CIS (EI),2018,5.954207
820,9,CIS (EI),2019,6.0640516
821,9,CIS (EI),2020,6.5977044
822,9,CIS (EI),2021,6.1317277
823,9,CIS (EI),2022,6.062707
824,10,Canada,1965,25.138649
825,10,Canada,1966,26.194746
826,10,Canada,1967,25.610426
827,10,Canada,1968,24.47401
828,10,Canada,1969,25.521269
829,10,Canada,1970,25.025076
830,10,Canada,1971,24.927824
831,10,Canada,1972,25.893644
832,10,Canada,1973,25.552883
833,10,Canada,1974,26.811583
834,10,Canada,1975,26.15631
835,10,Canada,1976,26.23788
836,10,Canada,1977,25.673887
837,10,Canada,1978,26.918936
838,10,Canada,1979,27.13562
839,10,Canada,1980,27.386648
840,10,Canada,1981,29.179174
841,10,Canada,1982,29.15509
842,10,Canada,1983,30.243269
843,10,Canada,1984,30.586151
844,10,Canada,1985,31.424173
845,10,Canada,1986,31.839462
846,10,Canada,1987,31.401583
847,10,Canada,1988,29.355093
848,10,Canada,1989,27.462393
849,10,Canada,1990,29.061275
850,10,Canada,1991,30.078241
851,10,Canada,1992,30.046766
852,10,Canada,1993,29.96167
853,10,Canada,1994,29.367456
854,10,Canada,1995,29.208872
855,10,Canada,1996,30.181751
856,10,Canada,1997,29.532211
857,10,Canada,1998,28.43158
858,10,Canada,1999,28.729647
859,10,Canada,2000,28.92224
860,10,Canada,2001,27.265171
861,10,Canada,2002,27.602667
862,10,Canada,2003,26.268942
863,10,Canada,2004,25.879213
864,10,Canada,2005,27.322939
865,10,Canada,2006,26.620373
866,10,Canada,2007,26.545849
867,10,Canada,2008,27.41507
868,10,Canada,2009,27.69557
869,10,Canada,2010,25.990713
870,10,Canada,2011,26.61779
871,10,Canada,2012,26.695076
872,10,Canada,2013,26.70103
873,10,Canada,2014,25.855768
874,10,Canada,2015,25.5149
875,10,Canada,2016,25.93145
876,10,Canada,2017,25.995401
877,10,Canada,2018,25.04788
878,10,Canada,2019,24.837273
879,10,Canada,2020,26.661114
880,10,Canada,2021,26.059544
881,10,Canada,2022,26.44217
882,188,Central America (EI),1971,12.135387
883,188,Central America (EI),1972,12.158228
884,188,Central America (EI),1973,11.8444395
885,188,Central America (EI),1974,12.378759
886,188,Central America (EI),1975,10.535983
887,188,Central America (EI),1976,10.533723
888,188,Central America (EI),1977,9.981396
889,188,Central America (EI),1978,12.945506
890,188,Central America (EI),1979,15.266439
891,188,Central America (EI),1980,18.018442
892,188,Central America (EI),1981,18.808403
893,188,Central America (EI),1982,18.29537
894,188,Central America (EI),1983,20.2473
895,188,Central America (EI),1984,21.77606
896,188,Central America (EI),1985,24.00417
897,188,Central America (EI),1986,27.08585
898,188,Central America (EI),1987,26.423323
899,188,Central America (EI),1988,28.282686
900,188,Central America (EI),1989,28.716496
901,188,Central America (EI),1990,29.001417
902,188,Central America (EI),1991,26.6857
903,188,Central America (EI),1992,23.230244
904,188,Central America (EI),1993,24.097647
905,188,Central America (EI),1994,21.976038
906,188,Central America (EI),1995,20.115328
907,188,Central America (EI),1996,22.835491
908,188,Central America (EI),1997,20.902832
909,188,Central America (EI),1998,18.965166
910,188,Central America (EI),1999,21.39395
911,188,Central America (EI),2000,21.133392
912,188,Central America (EI),2001,18.156307
913,188,Central America (EI),2002,18.57196
914,188,Central America (EI),2003,18.48062
915,188,Central America (EI),2004,18.84892
916,188,Central America (EI),2005,19.908405
917,188,Central America (EI),2006,19.62553
918,188,Central America (EI),2007,18.679623
919,188,Central America (EI),2008,20.118887
920,188,Central America (EI),2009,19.158022
921,188,Central America (EI),2010,20.623722
922,188,Central America (EI),2011,19.717733
923,188,Central America (EI),2012,20.106133
924,188,Central America (EI),2013,19.186169
925,188,Central America (EI),2014,18.22454
926,188,Central America (EI),2015,17.17541
927,188,Central America (EI),2016,16.6239
928,188,Central America (EI),2017,18.970861
929,188,Central America (EI),2018,18.335932
930,188,Central America (EI),2019,13.920191
931,188,Central America (EI),2020,18.955929
932,188,Central America (EI),2021,18.602022
933,188,Central America (EI),2022,18.88431
934,68,Chile,1965,16.141762
935,68,Chile,1966,15.867013
936,68,Chile,1967,15.8887
937,68,Chile,1968,13.367759
938,68,Chile,1969,13.999327
939,68,Chile,1970,14.19122
940,68,Chile,1971,14.643456
941,68,Chile,1972,17.124197
942,68,Chile,1973,17.280159
943,68,Chile,1974,19.61724
944,68,Chile,1975,21.754768
945,68,Chile,1976,21.641912
946,68,Chile,1977,21.834806
947,68,Chile,1978,21.855711
948,68,Chile,1979,21.26318
949,68,Chile,1980,21.756618
950,68,Chile,1981,22.400866
951,68,Chile,1982,26.19328
952,68,Chile,1983,27.190681
953,68,Chile,1984,27.179068
954,68,Chile,1985,29.785177
955,68,Chile,1986,30.640852
956,68,Chile,1987,31.642008
957,68,Chile,1988,27.77054
958,68,Chile,1989,21.08986
959,68,Chile,1990,16.983301
960,68,Chile,1991,22.199963
961,68,Chile,1992,25.490206
962,68,Chile,1993,24.807243
963,68,Chile,1994,23.30869
964,68,Chile,1995,23.445688
965,68,Chile,1996,20.295174
966,68,Chile,1997,19.929886
967,68,Chile,1998,16.742573
968,68,Chile,1999,13.696675
969,68,Chile,2000,18.355211
970,68,Chile,2001,20.326242
971,68,Chile,2002,21.096859
972,68,Chile,2003,20.326693
973,68,Chile,2004,17.55054
974,68,Chile,2005,20.494745
975,68,Chile,2006,21.716818
976,68,Chile,2007,17.101208
977,68,Chile,2008,18.464184
978,68,Chile,2009,19.843126
979,68,Chile,2010,16.594456
980,68,Chile,2011,14.668987
981,68,Chile,2012,13.726491
982,68,Chile,2013,13.112807
983,68,Chile,2014,15.244493
984,68,Chile,2015,15.356708
985,68,Chile,2016,12.148515
986,68,Chile,2017,12.602277
987,68,Chile,2018,13.202018
988,68,Chile,2019,11.923765
989,68,Chile,2020,12.892279
990,68,Chile,2021,9.916872
991,68,Chile,2022,11.67507
992,11,China,1965,4.253407
993,11,China,1966,3.9831228
994,11,China,1967,3.818398
995,11,China,1968,4.458871
996,11,China,1969,3.7274022
997,11,China,1970,3.0095923
998,11,China,1971,3.0704048
999,11,China,1972,3.227597
1000,11,China,1973,3.417015
1001,11,China,1974,3.7493546
1002,11,China,1975,3.503824
1003,11,China,1976,3.3725686
1004,11,China,1977,3.2287142
1005,11,China,1978,2.7594638
1006,11,China,1979,3.008899
1007,11,China,1980,3.566198
1008,11,China,1981,4.066497
1009,11,China,1982,4.4212723
1010,11,China,1983,4.8234906
1011,11,China,1984,4.515455
1012,11,China,1985,4.441829
1013,11,China,1986,4.3385277
1014,11,China,1987,4.2555475
1015,11,China,1988,4.3230724
1016,11,China,1989,4.4680266
1017,11,China,1990,4.7211995
1018,11,China,1991,4.422177
1019,11,China,1992,4.404493
1020,11,China,1993,4.7475667
1021,11,China,1994,4.9268074
1022,11,China,1995,5.443462
1023,11,China,1996,5.095832
1024,11,China,1997,5.2773314
1025,11,China,1998,5.34623
1026,11,China,1999,5.10523
1027,11,China,2000,5.57329
1028,11,China,2001,6.5358973
1029,11,China,2002,6.1892962
1030,11,China,2003,5.200834
1031,11,China,2004,5.504258
1032,11,China,2005,5.4064536
1033,11,China,2006,5.3799367
1034,11,China,2007,5.4777694
1035,11,China,2008,6.879183
1036,11,China,2009,6.3305817
1037,11,China,2010,6.7955904
1038,11,China,2011,6.0570784
1039,11,China,2012,7.25144
1040,11,China,2013,7.3231483
1041,11,China,2014,8.266193
1042,11,China,2015,8.5423975
1043,11,China,2016,8.75139
1044,11,China,2017,8.460031
1045,11,China,2018,8.2568035
1046,11,China,2019,8.342829
1047,11,China,2020,8.36153
1048,11,China,2021,7.753458
1049,11,China,2022,7.6733017
1050,12,Colombia,1965,10.729045
1051,12,Colombia,1966,10.590929
1052,12,Colombia,1967,11.202192
1053,12,Colombia,1968,12.023638
1054,12,Colombia,1969,13.203888
1055,12,Colombia,1970,13.413398
1056,12,Colombia,1971,14.3879595
1057,12,Colombia,1972,13.823888
1058,12,Colombia,1973,15.555398
1059,12,Colombia,1974,15.7888975
1060,12,Colombia,1975,18.49091
1061,12,Colombia,1976,18.636667
1062,12,Colombia,1977,18.434372
1063,12,Colombia,1978,20.259813
1064,12,Colombia,1979,21.386532
1065,12,Colombia,1980,22.39747
1066,12,Colombia,1981,21.805794
1067,12,Colombia,1982,22.638956
1068,12,Colombia,1983,21.675655
1069,12,Colombia,1984,23.864668
1070,12,Colombia,1985,24.847736
1071,12,Colombia,1986,27.431028
1072,12,Colombia,1987,27.358034
1073,12,Colombia,1988,28.875288
1074,12,Colombia,1989,29.942858
1075,12,Colombia,1990,32.20238
1076,12,Colombia,1991,31.634089
1077,12,Colombia,1992,24.537056
1078,12,Colombia,1993,28.191275
1079,12,Colombia,1994,29.96189
1080,12,Colombia,1995,29.219982
1081,12,Colombia,1996,30.999842
1082,12,Colombia,1997,27.200962
1083,12,Colombia,1998,26.267117
1084,12,Colombia,1999,30.864147
1085,12,Colombia,2000,29.002634
1086,12,Colombia,2001,29.327988
1087,12,Colombia,2002,31.282988
1088,12,Colombia,2003,32.495457
1089,12,Colombia,2004,32.53135
1090,12,Colombia,2005,33.594112
1091,12,Colombia,2006,31.37269
1092,12,Colombia,2007,31.89109
1093,12,Colombia,2008,31.755478
1094,12,Colombia,2009,28.244682
1095,12,Colombia,2010,26.512047
1096,12,Colombia,2011,30.102682
1097,12,Colombia,2012,27.645012
1098,12,Colombia,2013,24.92727
1099,12,Colombia,2014,23.739466
1100,12,Colombia,2015,24.891672
1101,12,Colombia,2016,22.998356
1102,12,Colombia,2017,27.754253
1103,12,Colombia,2018,26.840744
1104,12,Colombia,2019,25.478756
1105,12,Colombia,2020,25.534704
1106,12,Colombia,2021,27.564005
1107,12,Colombia,2022,27.527317
1108,71,Croatia,1990,11.488907
1109,71,Croatia,1991,19.499157
1110,71,Croatia,1992,15.970799
1111,71,Croatia,1993,16.015175
1112,71,Croatia,1994,18.937447
1113,71,Croatia,1995,19.12811
1114,71,Croatia,1996,24.670696
1115,71,Croatia,1997,18.539722
1116,71,Croatia,1998,18.034008
1117,71,Croatia,1999,21.217808
1118,71,Croatia,2000,19.763016
1119,71,Croatia,2001,20.779488
1120,71,Croatia,2002,16.806644
1121,71,Croatia,2003,14.887468
1122,71,Croatia,2004,19.881485
1123,71,Croatia,2005,18.43397
1124,71,Croatia,2006,17.44148
1125,71,Croatia,2007,12.253258
1126,71,Croatia,2008,15.057909
1127,71,Croatia,2009,19.428835
1128,71,Croatia,2010,23.396923
1129,71,Croatia,2011,14.697184
1130,71,Croatia,2012,15.140718
1131,71,Croatia,2013,24.458208
1132,71,Croatia,2014,25.412746
1133,71,Croatia,2015,18.907743
1134,71,Croatia,2016,19.363686
1135,71,Croatia,2017,14.901905
1136,71,Croatia,2018,20.756304
1137,71,Croatia,2019,16.02852
1138,71,Croatia,2020,16.274183
1139,71,Croatia,2021,18.971104
1140,71,Croatia,2022,14.941551
1141,75,Czechia,1965,1.4077874
1142,75,Czechia,1966,1.3170925
1143,75,Czechia,1967,1.2057945
1144,75,Czechia,1968,0.89475876
1145,75,Czechia,1969,0.7005399
1146,75,Czechia,1970,0.9598853
1147,75,Czechia,1971,0.64512116
1148,75,Czechia,1972,0.6712159
1149,75,Czechia,1973,0.57063675
1150,75,Czechia,1974,0.9500237
1151,75,Czechia,1975,0.91022944
1152,75,Czechia,1976,0.7058947
1153,75,Czechia,1977,0.9296591
1154,75,Czechia,1978,0.8529741
1155,75,Czechia,1979,1.0576006
1156,75,Czechia,1980,1.1426239
1157,75,Czechia,1981,0.9889818
1158,75,Czechia,1982,0.8108596
1159,75,Czechia,1983,0.80229473
1160,75,Czechia,1984,0.6089416
1161,75,Czechia,1985,0.782431
1162,75,Czechia,1986,0.8687311
1163,75,Czechia,1987,1.1157937
1164,75,Czechia,1988,0.94598264
1165,75,Czechia,1989,0.7638888
1166,75,Czechia,1990,0.6279108
1167,75,Czechia,1991,0.6470877
1168,75,Czechia,1992,0.85835934
1169,75,Czechia,1993,0.8452434
1170,75,Czechia,1994,0.9254159
1171,75,Czechia,1995,1.2175488
1172,75,Czechia,1996,1.157697
1173,75,Czechia,1997,1.0416167
1174,75,Czechia,1998,0.88153166
1175,75,Czechia,1999,1.107092
1176,75,Czechia,2000,1.0955418
1177,75,Czechia,2001,1.243471
1178,75,Czechia,2002,1.4943273
1179,75,Czechia,2003,0.77949095
1180,75,Czechia,2004,1.1023799
1181,75,Czechia,2005,1.3114411
1182,75,Czechia,2006,1.370585
1183,75,Czechia,2007,1.1281261
1184,75,Czechia,2008,1.1075332
1185,75,Czechia,2009,1.3768348
1186,75,Czechia,2010,1.5073338
1187,75,Czechia,2011,1.0787939
1188,75,Czechia,2012,1.1689076
1189,75,Czechia,2013,1.5202682
1190,75,Czechia,2014,1.0780026
1191,75,Czechia,2015,1.0271431
1192,75,Czechia,2016,1.1538222
1193,75,Czechia,2017,1.0141768
1194,75,Czechia,2018,0.8805229
1195,75,Czechia,2019,1.107913
1196,75,Czechia,2020,1.2723575
1197,75,Czechia,2021,1.3509117
1198,75,Czechia,2022,1.175294
1199,76,Denmark,1983,0.05210525
1200,76,Denmark,1984,0.04619994
1201,76,Denmark,1985,0.040319636
1202,76,Denmark,1986,0.03798449
1203,76,Denmark,1987,0.040502828
1204,76,Denmark,1988,0.045683615
1205,76,Denmark,1989,0.03458119
1206,76,Denmark,1990,0.040995944
1207,76,Denmark,1991,0.032255232
1208,76,Denmark,1992,0.037549194
1209,76,Denmark,1993,0.035156038
1210,76,Denmark,1994,0.03886131
1211,76,Denmark,1995,0.036777273
1212,76,Denmark,1996,0.019686852
1213,76,Denmark,1997,0.021587303
1214,76,Denmark,1998,0.03182049
1215,76,Denmark,1999,0.03665453
1216,76,Denmark,2000,0.037756357
1217,76,Denmark,2001,0.034181036
1218,76,Denmark,2002,0.039204538
1219,76,Denmark,2003,0.024088817
1220,76,Denmark,2004,0.0316008
1221,76,Denmark,2005,0.028307209
1222,76,Denmark,2006,0.026467571
1223,76,Denmark,2007,0.033414762
1224,76,Denmark,2008,0.031991445
1225,76,Denmark,2009,0.024598261
1226,76,Denmark,2010,0.025135122
1227,76,Denmark,2011,0.021730699
1228,76,Denmark,2012,0.024054796
1229,76,Denmark,2013,0.017601786
1230,76,Denmark,2014,0.020457301
1231,76,Denmark,2015,0.024923263
1232,76,Denmark,2016,0.026078027
1233,76,Denmark,2017,0.02392121
1234,76,Denmark,2018,0.020028582
1235,76,Denmark,2019,0.023268852
1236,76,Denmark,2020,0.02618315
1237,76,Denmark,2021,0.022653945
1238,76,Denmark,2022,0.020169608
1239,189,Eastern Africa (EI),1966,17.767115
1240,189,Eastern Africa (EI),1967,16.73884
1241,189,Eastern Africa (EI),1968,16.596855
1242,189,Eastern Africa (EI),1969,16.98054
1243,189,Eastern Africa (EI),1970,21.639565
1244,189,Eastern Africa (EI),1971,16.878706
1245,189,Eastern Africa (EI),1972,19.947287
1246,189,Eastern Africa (EI),1973,19.476786
1247,189,Eastern Africa (EI),1974,23.684134
1248,189,Eastern Africa (EI),1975,25.689194
1249,189,Eastern Africa (EI),1976,26.198685
1250,189,Eastern Africa (EI),1977,29.521217
1251,189,Eastern Africa (EI),1978,28.885422
1252,189,Eastern Africa (EI),1979,30.456575
1253,189,Eastern Africa (EI),1980,27.930754
1254,189,Eastern Africa (EI),1981,29.56346
1255,189,Eastern Africa (EI),1982,31.277615
1256,189,Eastern Africa (EI),1983,29.962301
1257,189,Eastern Africa (EI),1984,29.825026
1258,189,Eastern Africa (EI),1985,29.546965
1259,189,Eastern Africa (EI),1986,27.85129
1260,189,Eastern Africa (EI),1987,24.300774
1261,189,Eastern Africa (EI),1988,25.355158
1262,189,Eastern Africa (EI),1989,24.659794
1263,189,Eastern Africa (EI),1990,25.986767
1264,189,Eastern Africa (EI),1991,27.592367
1265,189,Eastern Africa (EI),1992,25.336483
1266,189,Eastern Africa (EI),1993,24.587397
1267,189,Eastern Africa (EI),1994,24.819544
1268,189,Eastern Africa (EI),1995,24.789797
1269,189,Eastern Africa (EI),1996,24.8458
1270,189,Eastern Africa (EI),1997,24.613039
1271,189,Eastern Africa (EI),1998,29.470242
1272,189,Eastern Africa (EI),1999,30.326132
1273,189,Eastern Africa (EI),2000,32.13676
1274,189,Eastern Africa (EI),2001,33.24223
1275,189,Eastern Africa (EI),2002,35.434788
1276,189,Eastern Africa (EI),2003,35.292458
1277,189,Eastern Africa (EI),2004,33.413513
1278,189,Eastern Africa (EI),2005,32.806503
1279,189,Eastern Africa (EI),2006,33.18572
1280,189,Eastern Africa (EI),2007,34.13231
1281,189,Eastern Africa (EI),2008,33.7655
1282,189,Eastern Africa (EI),2009,33.124016
1283,189,Eastern Africa (EI),2010,34.05646
1284,189,Eastern Africa (EI),2011,33.472565
1285,189,Eastern Africa (EI),2012,33.217464
1286,189,Eastern Africa (EI),2013,32.382492
1287,189,Eastern Africa (EI),2014,31.383307
1288,189,Eastern Africa (EI),2015,29.628805
1289,189,Eastern Africa (EI),2016,28.257584
1290,189,Eastern Africa (EI),2017,27.474693
1291,189,Eastern Africa (EI),2018,27.600761
1292,189,Eastern Africa (EI),2019,27.316332
1293,189,Eastern Africa (EI),2020,30.233278
1294,189,Eastern Africa (EI),2021,29.563507
1295,189,Eastern Africa (EI),2022,29.362047
1296,80,Ecuador,1990,18.208447
1297,80,Ecuador,1991,16.781822
1298,80,Ecuador,1992,16.528347
1299,80,Ecuador,1993,18.627613
1300,80,Ecuador,1994,19.351004
1301,80,Ecuador,1995,16.093632
1302,80,Ecuador,1996,17.381893
1303,80,Ecuador,1997,16.071615
1304,80,Ecuador,1998,15.920069
1305,80,Ecuador,1999,19.251896
1306,80,Ecuador,2000,21.61393
1307,80,Ecuador,2001,19.692354
1308,80,Ecuador,2002,21.095179
1309,80,Ecuador,2003,19.533443
1310,80,Ecuador,2004,18.725843
1311,80,Ecuador,2005,16.324602
1312,80,Ecuador,2006,15.887684
1313,80,Ecuador,2007,19.035069
1314,80,Ecuador,2008,22.148098
1315,80,Ecuador,2009,18.428444
1316,80,Ecuador,2010,15.445815
1317,80,Ecuador,2011,18.653757
1318,80,Ecuador,2012,19.291887
1319,80,Ecuador,2013,16.759819
1320,80,Ecuador,2014,16.461624
1321,80,Ecuador,2015,18.754917
1322,80,Ecuador,2016,22.618418
1323,80,Ecuador,2017,27.464624
1324,80,Ecuador,2018,26.571339
1325,80,Ecuador,2019,30.796999
1326,80,Ecuador,2020,35.021523
1327,80,Ecuador,2021,31.534794
1328,80,Ecuador,2022,29.365467
1329,81,Egypt,1965,5.587894
1330,81,Egypt,1966,5.5950437
1331,81,Egypt,1967,7.041625
1332,81,Egypt,1968,9.956792
1333,81,Egypt,1969,16.08243
1334,81,Egypt,1970,15.164636
1335,81,Egypt,1971,15.877998
1336,81,Egypt,1972,14.63569
1337,81,Egypt,1973,15.458054
1338,81,Egypt,1974,16.143082
1339,81,Egypt,1975,16.16058
1340,81,Egypt,1976,15.923643
1341,81,Egypt,1977,16.571007
1342,81,Egypt,1978,17.237104
1343,81,Egypt,1979,15.267534
1344,81,Egypt,1980,13.69403
1345,81,Egypt,1981,12.52634
1346,81,Egypt,1982,11.533038
1347,81,Egypt,1983,9.980415
1348,81,Egypt,1984,8.979603
1349,81,Egypt,1985,8.225813
1350,81,Egypt,1986,7.8884335
1351,81,Egypt,1987,7.4370356
1352,81,Egypt,1988,7.214404
1353,81,Egypt,1989,7.3539524
1354,81,Egypt,1990,7.5208664
1355,81,Egypt,1991,7.3963394
1356,81,Egypt,1992,7.3806868
1357,81,Egypt,1993,7.595429
1358,81,Egypt,1994,7.6767826
1359,81,Egypt,1995,7.558946
1360,81,Egypt,1996,7.3617535
1361,81,Egypt,1997,7.2438493
1362,81,Egypt,1998,7.1541777
1363,81,Egypt,1999,7.4025416
1364,81,Egypt,2000,7.3740945
1365,81,Egypt,2001,7.136831
1366,81,Egypt,2002,6.693657
1367,81,Egypt,2003,5.808853
1368,81,Egypt,2004,5.4212604
1369,81,Egypt,2005,5.176458
1370,81,Egypt,2006,4.9382153
1371,81,Egypt,2007,5.123982
1372,81,Egypt,2008,5.0996265
1373,81,Egypt,2009,4.4637237
1374,81,Egypt,2010,4.0169554
1375,81,Egypt,2011,3.8200324
1376,81,Egypt,2012,3.662838
1377,81,Egypt,2013,3.7262003
1378,81,Egypt,2014,3.8507195
1379,81,Egypt,2015,3.79217
1380,81,Egypt,2016,3.4448903
1381,81,Egypt,2017,3.1928415
1382,81,Egypt,2018,3.204047
1383,81,Egypt,2019,3.5423841
1384,81,Egypt,2020,3.9788063
1385,81,Egypt,2021,3.5490155
1386,81,Egypt,2022,3.2535992
1387,84,Estonia,1985,0.0
1388,84,Estonia,1986,0.0
1389,84,Estonia,1987,0.0
1390,84,Estonia,1988,0.0
1391,84,Estonia,1989,0.0
1392,84,Estonia,1990,0.0
1393,84,Estonia,1991,0.0
1394,84,Estonia,1992,0.0
1395,84,Estonia,1993,0.0
1396,84,Estonia,1994,0.0
1397,84,Estonia,1995,0.0
1398,84,Estonia,1996,0.0
1399,84,Estonia,1997,0.0
1400,84,Estonia,1998,0.0
1401,84,Estonia,1999,0.022010813
1402,84,Estonia,2000,0.026645796
1403,84,Estonia,2001,0.037584007
1404,84,Estonia,2002,0.02837466
1405,84,Estonia,2003,0.059088256
1406,84,Estonia,2004,0.10069702
1407,84,Estonia,2005,0.09549711
1408,84,Estonia,2006,0.060320854
1409,84,Estonia,2007,0.084343486
1410,84,Estonia,2008,0.115957335
1411,84,Estonia,2009,0.15219817
1412,84,Estonia,2010,0.102449626
1413,84,Estonia,2011,0.11342638
1414,84,Estonia,2012,0.15671892
1415,84,Estonia,2013,0.09147746
1416,84,Estonia,2014,0.09863513
1417,84,Estonia,2015,0.10596084
1418,84,Estonia,2016,0.13240866
1419,84,Estonia,2017,0.088162065
1420,84,Estonia,2018,0.050961383
1421,84,Estonia,2019,0.07979829
1422,84,Estonia,2020,0.13402626
1423,84,Estonia,2021,0.09765995
1424,84,Estonia,2022,0.09909717
1425,13,Europe,1965,5.863155
1426,13,Europe,1966,6.109497
1427,13,Europe,1967,5.8416066
1428,13,Europe,1968,5.891946
1429,13,Europe,1969,5.61954
1430,13,Europe,1970,5.595543
1431,13,Europe,1971,5.474706
1432,13,Europe,1972,5.3363686
1433,13,Europe,1973,5.11842
1434,13,Europe,1974,5.4647136
1435,13,Europe,1975,5.3985357
1436,13,Europe,1976,4.917796
1437,13,Europe,1977,5.6460934
1438,13,Europe,1978,5.622089
1439,13,Europe,1979,5.656076
1440,13,Europe,1980,5.6637144
1441,13,Europe,1981,5.7672863
1442,13,Europe,1982,5.617322
1443,13,Europe,1983,5.7361727
1444,13,Europe,1984,5.783854
1445,13,Europe,1985,5.7552557
1446,13,Europe,1986,5.5500865
1447,13,Europe,1987,5.7243485
1448,13,Europe,1988,5.8774123
1449,13,Europe,1989,5.353993
1450,13,Europe,1990,5.437862
1451,13,Europe,1991,5.610888
1452,13,Europe,1992,5.980047
1453,13,Europe,1993,6.335578
1454,13,Europe,1994,6.7146964
1455,13,Europe,1995,6.7590466
1456,13,Europe,1996,6.2944403
1457,13,Europe,1997,6.6273413
1458,13,Europe,1998,6.830006
1459,13,Europe,1999,6.971684
1460,13,Europe,2000,7.1455436
1461,13,Europe,2001,7.099243
1462,13,Europe,2002,6.4522586
1463,13,Europe,2003,5.922534
1464,13,Europe,2004,6.2541237
1465,13,Europe,2005,6.2350693
1466,13,Europe,2006,5.9900393
1467,13,Europe,2007,6.1181903
1468,13,Europe,2008,6.2695527
1469,13,Europe,2009,6.652223
1470,13,Europe,2010,6.6932173
1471,13,Europe,2011,5.988723
1472,13,Europe,2012,6.409176
1473,13,Europe,2013,6.9023824
1474,13,Europe,2014,7.0097833
1475,13,Europe,2015,6.638095
1476,13,Europe,2016,6.8021827
1477,13,Europe,2017,6.216719
1478,13,Europe,2018,6.65131
1479,13,Europe,2019,6.357214
1480,13,Europe,2020,7.314559
1481,13,Europe,2021,7.056032
1482,13,Europe,2022,6.3726635
1483,14,Europe (EI),1965,7.1991577
1484,14,Europe (EI),1966,7.5045505
1485,14,Europe (EI),1967,7.2880125
1486,14,Europe (EI),1968,7.0800176
1487,14,Europe (EI),1969,6.4990454
1488,14,Europe (EI),1970,6.3808174
1489,14,Europe (EI),1971,6.275817
1490,14,Europe (EI),1972,6.233962
1491,14,Europe (EI),1973,5.9841857
1492,14,Europe (EI),1974,6.55814
1493,14,Europe (EI),1975,6.759924
1494,14,Europe (EI),1976,5.916931
1495,14,Europe (EI),1977,7.0416155
1496,14,Europe (EI),1978,6.771468
1497,14,Europe (EI),1979,6.8658447
1498,14,Europe (EI),1980,6.8296022
1499,14,Europe (EI),1981,7.093387
1500,14,Europe (EI),1982,7.164996
1501,14,Europe (EI),1983,7.3084064
1502,14,Europe (EI),1984,7.1973085
1503,14,Europe (EI),1985,6.235525
1504,14,Europe (EI),1986,5.9271626
1505,14,Europe (EI),1987,6.3265705
1506,14,Europe (EI),1988,6.7074513
1507,14,Europe (EI),1989,5.8637595
1508,14,Europe (EI),1990,5.9057226
1509,14,Europe (EI),1991,6.099742
1510,14,Europe (EI),1992,6.5135093
1511,14,Europe (EI),1993,6.8848557
1512,14,Europe (EI),1994,7.116069
1513,14,Europe (EI),1995,7.0694866
1514,14,Europe (EI),1996,6.6967225
1515,14,Europe (EI),1997,6.960058
1516,14,Europe (EI),1998,7.2190285
1517,14,Europe (EI),1999,7.313862
1518,14,Europe (EI),2000,7.46419
1519,14,Europe (EI),2001,7.2675877
