,code,entity,year,oth_renewables_(incl_geo_n_biomass)_electricity_generation_-_twh,solar generation - twh,wind generation - twh,hydro generation - twh
468,52,Azerbaijan,1994,0.0,0.0,0.0,1.83
469,52,Azerbaijan,1995,0.0,0.0,0.0,1.556
470,52,Azerbaijan,1996,0.0,0.0,0.0,1.537
471,52,Azerbaijan,1997,0.0,0.0,0.0,1.712
472,52,Azerbaijan,1998,0.0,0.0,0.0,1.951
473,52,Azerbaijan,1999,0.0,0.0,0.0,1.506
474,52,Azerbaijan,2000,0.0,0.0,0.0,1.534
475,52,Azerbaijan,2001,0.0,0.0,0.0,1.301
476,52,Azerbaijan,2002,0.0,0.0,0.0,2.02
477,52,Azerbaijan,2003,0.0,0.0,0.0,2.47
478,52,Azerbaijan,2004,0.0,0.0,0.0,2.755
479,52,Azerbaijan,2005,0.0,0.0,0.0,3.0094
480,52,Azerbaijan,2006,0.0,0.0,0.0,2.518
481,52,Azerbaijan,2007,0.0,0.0,0.0,2.364
482,52,Azerbaijan,2008,0.0,0.0,0.0,2.232
483,52,Azerbaijan,2009,0.0,0.0,0.0021,2.3084
484,52,Azerbaijan,2010,0.0,0.0,0.0005,3.4463
485,52,Azerbaijan,2011,0.0,0.0,0.0,2.6758
486,52,Azerbaijan,2012,0.0,0.0,0.0,1.821
487,52,Azerbaijan,2013,0.067,0.0008,0.0008,1.4891
488,52,Azerbaijan,2014,0.087,0.0029,0.0023,1.2997
489,52,Azerbaijan,2015,0.0909,0.0046,0.0046,1.6375
490,52,Azerbaijan,2016,0.08725,0.0353,0.0228,1.9593
491,52,Azerbaijan,2017,0.08515,0.0372,0.0221,1.7464
492,52,Azerbaijan,2018,0.0811,0.03926,0.0827,1.768
493,52,Azerbaijan,2019,0.09795,0.0442,0.1054,1.5648
494,52,Azerbaijan,2020,0.1003,0.047,0.0961,1.0695
495,52,Azerbaijan,2021,0.0966,0.0552,0.0914,1.2773
496,52,Azerbaijan,2022,0.10265,0.0609,0.0833,1.5948
497,52,Azerbaijan,1985,,,,1.3125618
498,52,Azerbaijan,1986,,,,0.8043308
499,52,Azerbaijan,1987,,,,0.8043308
500,52,Azerbaijan,1988,,,,0.6982652
501,52,Azerbaijan,1989,,,,0.6982652
502,54,Bangladesh,1972,0.0,0.0,0.0,0.175
503,54,Bangladesh,1973,0.0,0.0,0.0,0.331
504,54,Bangladesh,1974,0.0,0.0,0.0,0.243
505,54,Bangladesh,1975,0.0,0.0,0.0,0.436
506,54,Bangladesh,1976,0.0,0.0,0.0,0.494
507,54,Bangladesh,1977,0.0,0.0,0.0,0.437
508,54,Bangladesh,1978,0.0,0.0,0.0,0.506
509,54,Bangladesh,1979,0.0,0.0,0.0,0.587
510,54,Bangladesh,1980,0.0,0.0,0.0,0.583
511,54,Bangladesh,1981,0.0,0.0,0.0,0.625
512,54,Bangladesh,1982,0.0,0.0,0.0,0.523
513,54,Bangladesh,1983,0.0,0.0,0.0,0.662
514,54,Bangladesh,1984,0.0,0.0,0.0,0.897
515,54,Bangladesh,1985,0.0,0.0,0.0,0.739
516,54,Bangladesh,1986,0.0,0.0,0.0,0.45
517,54,Bangladesh,1987,0.0,0.0,0.0,0.517
518,54,Bangladesh,1988,0.0,0.0,0.0,0.675
519,54,Bangladesh,1989,0.0,0.0,0.0,0.92
520,54,Bangladesh,1990,0.0,0.0,0.0,0.884
521,54,Bangladesh,1991,0.0,0.0,0.0,0.838
522,54,Bangladesh,1992,0.0,0.0,0.0,0.796
523,54,Bangladesh,1993,0.0,0.0,0.0,0.608
524,54,Bangladesh,1994,0.0,0.0,0.0,0.847
525,54,Bangladesh,1995,0.0,0.0,0.0,0.372
526,54,Bangladesh,1996,0.0,0.0,0.0,0.739
527,54,Bangladesh,1997,0.0,0.0,0.0,0.719
528,54,Bangladesh,1998,0.0,0.0,0.0,0.865
529,54,Bangladesh,1999,0.0,0.0,0.0,0.833
530,54,Bangladesh,2000,0.0,0.0,0.0,0.749
531,54,Bangladesh,2001,0.0,0.0,0.0,0.993
532,54,Bangladesh,2002,0.0,0.0001,0.0,0.749
533,54,Bangladesh,2003,0.0,0.0009,0.0,0.749
534,54,Bangladesh,2004,0.0,0.0019,0.0,0.749
535,54,Bangladesh,2005,0.0,0.0034,0.0,0.749
536,54,Bangladesh,2006,0.0,0.0054,0.0016,0.749
537,54,Bangladesh,2007,0.0,0.009,0.0016,0.749
538,54,Bangladesh,2008,0.0,0.0152,0.0029,0.95
539,54,Bangladesh,2009,0.000285,0.0251,0.0051,0.417
540,54,Bangladesh,2010,0.000591,0.0443,0.0051,0.729
541,54,Bangladesh,2011,0.000876,0.0584,0.0051,0.872
542,54,Bangladesh,2012,0.001169,0.0909,0.0051,0.777
543,54,Bangladesh,2013,0.001454,0.129563,0.005081,0.7283787
544,54,Bangladesh,2014,0.001751,0.166947,0.005081,0.56645346
545,54,Bangladesh,2015,0.003558,0.198389,0.005081,0.89814645
546,54,Bangladesh,2016,0.003728,0.219999,0.005081,0.8846326
547,54,Bangladesh,2017,0.003728,0.253361,0.005081,1.0295281
548,54,Bangladesh,2018,0.003728,0.275068,0.005081,0.8654111
549,54,Bangladesh,2019,0.003728,0.327632,0.005081,0.8230912
550,54,Bangladesh,2020,0.00386,0.389129,0.005094921,0.7006707
551,54,Bangladesh,2021,0.003849454,0.5877303,0.005081,0.6818673
552,54,Bangladesh,2022,0.003849454,0.65764374,0.005081,0.77502656
553,54,Bangladesh,1971,,,,0.175
554,56,Belarus,1990,0.0,0.0,0.0,0.02
555,56,Belarus,1991,0.0,0.0,0.0,0.018
556,56,Belarus,1992,0.0,0.0,0.0,0.017
557,56,Belarus,1993,0.0,0.0,0.0,0.019
558,56,Belarus,1994,0.0,0.0,0.0,0.019
559,56,Belarus,1995,0.0,0.0,0.0,0.02
560,56,Belarus,1996,0.0,0.0,0.0,0.016
561,56,Belarus,1997,0.0,0.0,0.0,0.021
562,56,Belarus,1998,0.0,0.0,0.0,0.028
563,56,Belarus,1999,0.0,0.0,0.0,0.019
564,56,Belarus,2000,0.0,0.0,0.0,0.027
565,56,Belarus,2001,0.0,0.0,0.0,0.03
566,56,Belarus,2002,0.0,0.0,0.0,0.029
567,56,Belarus,2003,0.0,0.0,0.0,0.028
568,56,Belarus,2004,0.0,0.0,0.001010101,0.033
569,56,Belarus,2005,0.0,0.0,0.001,0.036
570,56,Belarus,2006,0.002,0.0,0.001,0.035
571,56,Belarus,2007,0.014,0.0,0.001,0.035
572,56,Belarus,2008,0.033,0.0,0.001,0.039
573,56,Belarus,2009,0.06,0.0,0.001,0.045
574,56,Belarus,2010,0.084,0.0,0.001,0.045
575,56,Belarus,2011,0.095,0.0,0.004,0.042
576,56,Belarus,2012,0.095,0.0,0.006,0.072
577,56,Belarus,2013,0.082,0.0004,0.008,0.138
578,56,Belarus,2014,0.079,0.002,0.009,0.121
579,56,Belarus,2015,0.094,0.009,0.039,0.111
580,56,Belarus,2016,0.094,0.026,0.073,0.142
581,56,Belarus,2017,0.106,0.089,0.097,0.406
582,56,Belarus,2018,0.109,0.118,0.099,0.324
583,56,Belarus,2019,0.11,0.179,0.166,0.351
584,56,Belarus,2020,0.268,0.17,0.185,0.4
585,56,Belarus,2021,0.262686,0.16953552,0.18400036,0.343
586,56,Belarus,2022,0.262686,0.2850316,0.18400036,0.343
587,56,Belarus,1985,,,,0.02
588,56,Belarus,1986,,,,0.02
589,56,Belarus,1987,,,,0.02
590,56,Belarus,1988,,,,0.02
591,56,Belarus,1989,,,,0.02
592,7,Belgium,1972,0.0,,,0.18
593,7,Belgium,1973,0.116,,,0.171
594,7,Belgium,1974,0.108,,,0.24
595,7,Belgium,1975,0.083,,,0.183
596,7,Belgium,1976,0.057,,,0.109
597,7,Belgium,1977,0.247,,,0.224
598,7,Belgium,1978,0.26,,,0.223
599,7,Belgium,1979,0.315,,,0.234
600,7,Belgium,1980,0.3,,,0.278
601,7,Belgium,1981,0.291,,,0.381
602,7,Belgium,1982,0.046,,,0.333
603,7,Belgium,1983,0.022,,,0.336
604,7,Belgium,1984,0.024,,,0.351
605,7,Belgium,1985,0.053,,,0.287
606,7,Belgium,1986,0.119,,0.0,0.343
607,7,Belgium,1987,0.142,,0.006,0.429
608,7,Belgium,1988,0.18,,0.008,0.359
609,7,Belgium,1989,0.191,,0.007,0.305
610,7,Belgium,1990,0.282,0.0,0.007,0.266
611,7,Belgium,1991,0.299,0.0,0.008,0.229
612,7,Belgium,1992,0.267,0.0,0.009,0.341
613,7,Belgium,1993,0.245,0.0,0.008,0.254
614,7,Belgium,1994,0.245,0.0,0.009,0.346
615,7,Belgium,1995,0.321,0.0,0.009,0.338
616,7,Belgium,1996,0.314,0.0,0.008,0.239
617,7,Belgium,1997,0.275,0.0,0.008,0.305
618,7,Belgium,1998,0.359,0.0,0.011,0.389
619,7,Belgium,1999,0.496,0.0,0.013,0.341
620,7,Belgium,2000,0.568,0.0,0.016,0.46
621,7,Belgium,2001,0.597,0.0,0.037,0.441
622,7,Belgium,2002,0.721,0.0,0.057,0.36
623,7,Belgium,2003,0.857,0.0,0.088,0.247
624,7,Belgium,2004,1.037,0.001,0.142,0.317
625,7,Belgium,2005,1.59,0.001,0.227,0.288
626,7,Belgium,2006,2.225,0.002,0.366,0.359
627,7,Belgium,2007,2.6,0.006,0.491,0.389
628,7,Belgium,2008,3.329,0.042,0.637,0.41
629,7,Belgium,2009,3.949,0.166,0.996,0.328
630,7,Belgium,2010,4.4667,0.56,1.292,0.312
631,7,Belgium,2011,4.6572,1.169,2.312,0.196
632,7,Belgium,2012,5.2573,2.148,2.7593,0.357
633,7,Belgium,2013,5.0424,2.644,3.665,0.38
634,7,Belgium,2014,4.4253,2.8863,4.6153,0.2922
635,7,Belgium,2015,5.5117,3.0565,5.574,0.3184
636,7,Belgium,2016,5.3754,3.0954,5.4195,0.37
637,7,Belgium,2017,5.7116,3.3079,6.5207,0.2701
638,7,Belgium,2018,5.4189,3.9034,7.5741,0.2923
639,7,Belgium,2019,5.1736,4.2525,9.7554,0.302
640,7,Belgium,2020,5.2686,5.1122,12.8186,0.2669
641,7,Belgium,2021,4.6909,5.6181,11.9976,0.4181
642,7,Belgium,2022,4.4619465,6.7708855,11.907122,0.31563395
643,7,Belgium,1965,,,,0.272
644,7,Belgium,1966,,,,0.299
645,7,Belgium,1967,,,,0.238
646,7,Belgium,1968,,,,0.244
647,7,Belgium,1969,,,,0.23
648,7,Belgium,1970,,,,0.246
649,7,Belgium,1971,,,,0.134
650,8,Brazil,1970,0.5146915,,,39.801
651,8,Brazil,1971,0.63339525,,,43.199
652,8,Brazil,1972,0.7165702,,,50.681
653,8,Brazil,1973,0.7508004,,,57.89
654,8,Brazil,1974,0.7851518,,,65.679
655,8,Brazil,1975,0.86717755,,,72.287
656,8,Brazil,1976,0.86433774,,,82.913
657,8,Brazil,1977,1.1168455,,,93.48
658,8,Brazil,1978,1.3319441,,,102.746
659,8,Brazil,1979,1.7760195,,,116.58
660,8,Brazil,1980,1.8055083,,,128.907
661,8,Brazil,1981,1.8736229,,,130.765
662,8,Brazil,1982,2.1784744,,,141.132
663,8,Brazil,1983,2.9844549,,,151.475
664,8,Brazil,1984,2.8516788,,,166.593
665,8,Brazil,1985,3.0671256,,0.0,178.375
666,8,Brazil,1986,3.1939325,,0.0,182.419
667,8,Brazil,1987,3.5656974,,0.0,185.6
668,8,Brazil,1988,3.339784,,0.0,199.093
669,8,Brazil,1989,3.4031622,,0.0,204.69
670,8,Brazil,1990,3.8590624,0.0,0.0,206.708
671,8,Brazil,1991,3.9996126,0.0,0.0,217.782
672,8,Brazil,1992,4.929361,0.0,0.0,223.343
673,8,Brazil,1993,4.9839373,0.0,0.0,235.065
674,8,Brazil,1994,5.3882236,0.0,0.0,242.7051
675,8,Brazil,1995,5.5937405,0.0,0.0,253.9051
676,8,Brazil,1996,6.75271,0.0,0.002,265.7358
677,8,Brazil,1997,7.378951,0.0,0.004,278.9725
678,8,Brazil,1998,7.505233,0.0,0.005,291.46918
679,8,Brazil,1999,8.376002,0.0,0.002,293.00003
680,8,Brazil,2000,7.855363,0.0,0.001,304.4033
681,8,Brazil,2001,9.022407,0.0,0.0349,267.876
682,8,Brazil,2002,10.270147,0.0,0.061,286.0922
683,8,Brazil,2003,11.939463,0.0,0.061,305.616
684,8,Brazil,2004,12.515056,0.0,0.061,320.7969
685,8,Brazil,2005,13.643077,0.0,0.0929,337.4568
686,8,Brazil,2006,14.845659,0.0,0.237,348.80545
687,8,Brazil,2007,18.063444,0.0,0.66278183,374.01514
688,8,Brazil,2008,19.786257,0.0,1.183,369.5564
689,8,Brazil,2009,22.875872,0.0,1.238,390.98807
690,8,Brazil,2010,31.942375,0.0,2.176558,403.28983
691,8,Brazil,2011,32.62904,0.0,2.704769,428.33292
692,8,Brazil,2012,35.76567,0.001615116,5.05,415.34216
693,8,Brazil,2013,40.971848,0.004793593,6.575863,390.992
694,8,Brazil,2014,47.07918,0.016081803,12.210252,373.43906
695,8,Brazil,2015,49.88032,0.05891741,21.625702,359.7428
696,8,Brazil,2016,51.334698,0.08526059,33.488873,380.91095
697,8,Brazil,2017,52.912106,0.8318134,42.373257,370.90646
698,8,Brazil,2018,54.382233,3.4614348,48.47514,388.97107
699,8,Brazil,2019,54.920876,6.654579,55.985622,397.87704
700,8,Brazil,2020,58.741848,10.748342,57.050705,396.3812
701,8,Brazil,2021,55.72423,16.752281,72.28597,362.81845
702,8,Brazil,2022,52.77249,30.126461,81.63157,427.11356
703,8,Brazil,1965,,,,25.515
704,8,Brazil,1966,,,,27.906
705,8,Brazil,1967,,,,29.189
706,8,Brazil,1968,,,,30.55
707,8,Brazil,1969,,,,32.692
708,63,Bulgaria,1990,0.0,0.0,0.0,1.878
709,63,Bulgaria,1991,0.0,0.0,0.0,2.441
710,63,Bulgaria,1992,0.0,0.0,0.0,2.063
711,63,Bulgaria,1993,0.0,0.0,0.0,1.942
712,63,Bulgaria,1994,0.0,0.0,0.0,1.468
713,63,Bulgaria,1995,0.0,0.0,0.0,2.314
714,63,Bulgaria,1996,0.0,0.0,0.0,2.919
715,63,Bulgaria,1997,0.0,0.0,0.0,2.754
716,63,Bulgaria,1998,0.0,0.0,0.0,3.097
717,63,Bulgaria,1999,0.0,0.0,0.0,2.753
718,63,Bulgaria,2000,0.0,0.0,0.0,2.673
719,63,Bulgaria,2001,0.0,0.0,0.0,1.737
720,63,Bulgaria,2002,0.0,0.0,0.0,2.194
721,63,Bulgaria,2003,0.0,0.0,0.0,3.029
722,63,Bulgaria,2004,0.0,0.0,0.001,3.168
723,63,Bulgaria,2005,0.0,0.0,0.005,4.337
724,63,Bulgaria,2006,0.0,0.0,0.02,4.238
725,63,Bulgaria,2007,0.0,0.0,0.047,2.874
726,63,Bulgaria,2008,0.016,0.0,0.122,2.824
727,63,Bulgaria,2009,0.008,0.003,0.237,3.47
728,63,Bulgaria,2010,0.035,0.015,0.681,5.057
729,63,Bulgaria,2011,0.056,0.101,0.861,2.917
730,63,Bulgaria,2012,0.066,0.814,1.221,3.226
731,63,Bulgaria,2013,0.111713,1.391987,1.373512,4.036138
732,63,Bulgaria,2014,0.200792,1.256651,1.330577,4.601629
733,63,Bulgaria,2015,0.270185,1.381661,1.451511,5.654542
734,63,Bulgaria,2016,0.353614,1.38799,1.42497,3.879842
735,63,Bulgaria,2017,0.395981,1.40297,1.504064,2.828103
736,63,Bulgaria,2018,1.572966,1.342788,1.318123,5.146578
737,63,Bulgaria,2019,1.820811,1.417286,1.316988,2.929499
738,63,Bulgaria,2020,1.699341,1.46872,1.477131,2.820398
739,63,Bulgaria,2021,2.588892,1.466598,1.433561,4.819205
740,63,Bulgaria,2022,2.2287147,2.003556,1.4983786,3.767552
741,63,Bulgaria,1965,,,,2.0
742,63,Bulgaria,1966,,,,2.01
743,63,Bulgaria,1967,,,,2.022
744,63,Bulgaria,1968,,,,1.305
745,63,Bulgaria,1969,,,,1.839
746,63,Bulgaria,1970,,,,2.152
747,63,Bulgaria,1971,,,,2.17
748,63,Bulgaria,1972,,,,2.095
749,63,Bulgaria,1973,,,,2.57
750,63,Bulgaria,1974,,,,2.08
751,63,Bulgaria,1975,,,,2.453
752,63,Bulgaria,1976,,,,2.954
753,63,Bulgaria,1977,,,,3.529
754,63,Bulgaria,1978,,,,2.909
755,63,Bulgaria,1979,,,,3.311
756,63,Bulgaria,1980,,,,3.713
757,63,Bulgaria,1981,,,,3.618
758,63,Bulgaria,1982,,,,3.05
759,63,Bulgaria,1983,,,,3.353
760,63,Bulgaria,1984,,,,3.26
761,63,Bulgaria,1985,,,,2.237
762,63,Bulgaria,1986,,,,2.326
763,63,Bulgaria,1987,,,,2.537
764,63,Bulgaria,1988,,,,2.596
765,63,Bulgaria,1989,,,,2.691
766,9,CIS (EI),1965,0.0,0.0,0.0,81.434
767,9,CIS (EI),1990,0.065,0.0,0.0,211.2386
768,9,CIS (EI),1991,0.065,0.0,0.0,211.4583
769,9,CIS (EI),1992,0.063,0.0,0.0,216.0005
770,9,CIS (EI),1993,0.06,0.0,0.0,222.579
771,9,CIS (EI),1994,0.061,0.0,0.0,226.33
772,9,CIS (EI),1995,0.059,0.0,0.0,220.3152
773,9,CIS (EI),1996,0.057,0.0,0.0,198.816
774,9,CIS (EI),1997,0.057,0.0,0.0,197.854
775,9,CIS (EI),1998,0.058,0.0,0.0,198.338
776,9,CIS (EI),1999,0.058,0.0,0.0,203.164
777,9,CIS (EI),2000,0.0791,0.0,0.0019,208.4302
778,9,CIS (EI),2001,0.1141,0.0,0.0031,217.30629
779,9,CIS (EI),2002,0.1733,0.0,0.0062,207.3237
780,9,CIS (EI),2003,0.3658,0.0,0.0086,205.71356
781,9,CIS (EI),2004,0.4498,0.0,0.008010101,225.78754
782,9,CIS (EI),2005,0.4513,0.0,0.0078,223.52153
783,9,CIS (EI),2006,0.5077,0.0,0.0088,222.01114
784,9,CIS (EI),2007,0.4985,0.0,0.0105,227.40926
785,9,CIS (EI),2008,0.5219,0.0,0.0081,207.66689
786,9,CIS (EI),2009,0.5574,7.375e-06,0.0112,218.31866
787,9,CIS (EI),2010,0.620914,0.000240125,0.009786,216.83788
788,9,CIS (EI),2011,0.652208,0.00182275,0.012539,212.74788
789,9,CIS (EI),2012,0.597849,0.006337759,0.018116,213.0366
790,9,CIS (EI),2013,0.634027,0.0188439,0.0211217,229.43721
791,9,CIS (EI),2014,0.7334,0.17737725,0.1256712,221.1444
792,9,CIS (EI),2015,0.681576,0.41103974,0.3290593,215.42581
793,9,CIS (EI),2016,0.643359,0.6403929,0.5239033,235.8683
794,9,CIS (EI),2017,0.7358222,0.78623927,0.6069637,240.34909
795,9,CIS (EI),2018,0.7271844,0.95261437,0.8290751,244.31325
796,9,CIS (EI),2019,0.7824661,1.6847017,1.3551434,248.45114
797,9,CIS (EI),2020,1.2186058,3.3986995,2.5006814,263.2393
798,9,CIS (EI),2021,1.2149446,4.40167,4.687105,264.95233
799,9,CIS (EI),2022,1.274485,4.8912725,7.109156,247.77946
800,9,CIS (EI),1966,,,,91.823
801,9,CIS (EI),1967,,,,88.571
802,9,CIS (EI),1968,,,,104.04
803,9,CIS (EI),1969,,,,115.181
804,9,CIS (EI),1970,,,,124.377
805,9,CIS (EI),1971,,,,126.099
806,9,CIS (EI),1972,,,,122.899
807,9,CIS (EI),1973,,,,122.345
808,9,CIS (EI),1974,,,,132.03
809,9,CIS (EI),1975,,,,125.987
810,9,CIS (EI),1976,,,,135.735
811,9,CIS (EI),1977,,,,147.014
812,9,CIS (EI),1978,,,,169.701
813,9,CIS (EI),1979,,,,172.023
814,9,CIS (EI),1980,,,,183.938
815,9,CIS (EI),1981,,,,186.744
816,9,CIS (EI),1982,,,,174.677
817,9,CIS (EI),1983,,,,180.362
818,9,CIS (EI),1984,,,,202.988
819,9,CIS (EI),1985,,,,194.09212
820,9,CIS (EI),1986,,,,195.20139
821,9,CIS (EI),1987,,,,196.97798
822,9,CIS (EI),1988,,,,204.91965
823,9,CIS (EI),1989,,,,199.15674
824,10,Canada,1975,0.0,,,202.47
825,10,Canada,1976,0.707,,,212.689
826,10,Canada,1977,1.069,,,220.147
827,10,Canada,1978,1.132,,,235.254
828,10,Canada,1979,1.345,,,244.121
829,10,Canada,1980,1.3,,,251.148
830,10,Canada,1981,1.898,,,266.015
831,10,Canada,1982,2.139,,,257.795
832,10,Canada,1983,2.085,,,265.952
833,10,Canada,1984,2.337,,,286.123
834,10,Canada,1985,1.677,,0.001,303.645
835,10,Canada,1986,1.865,,0.001,310.635
836,10,Canada,1987,2.312,,0.001,316.206
837,10,Canada,1988,2.485,,0.001,307.435
838,10,Canada,1989,3.477,,0.001,290.44974
839,10,Canada,1990,3.954,0.0,0.001919192,295.68332
840,10,Canada,1991,3.984,0.0,0.001919192,307.276
841,10,Canada,1992,4.465,0.002052632,0.059,315.17465
842,10,Canada,1993,4.817,0.002052632,0.059,322.2139
843,10,Canada,1994,5.733,0.002052632,0.059,327.8556
844,10,Canada,1995,7.137866,0.003842105,0.059,334.05972
845,10,Canada,1996,7.528515,0.005894737,0.062,354.59207
846,10,Canada,1997,8.16822,0.006947368,0.062,348.67963
847,10,Canada,1998,8.987254,0.010105263,0.062,330.86993
848,10,Canada,1999,8.943149,0.013263158,0.162,345.0008
849,10,Canada,2000,8.917043,0.016421054,0.264,356.76007
850,10,Canada,2001,9.67215,0.019578947,0.329,331.52103
851,10,Canada,2002,10.046104,0.022736842,0.405,349.27463
852,10,Canada,2003,9.4172945,0.022789475,0.69,336.13937
853,10,Canada,2004,9.804526,0.014263158,0.945,338.39835
854,10,Canada,2005,9.155414,0.017,1.5674546,361.95575
855,10,Canada,2006,8.938046,0.021,2.4730656,352.8873
856,10,Canada,2007,8.991077,0.026,3.0072787,367.62146
857,10,Canada,2008,7.978966,0.035,3.7885141,377.48773
858,10,Canada,2009,8.942057,0.109,6.6416516,368.6874
859,10,Canada,2010,10.297558,0.25555557,8.724192,351.3848
860,10,Canada,2011,10.213784,0.5717152,10.188574,375.72372
861,10,Canada,2012,10.913819,0.88080704,11.311488,380.26715
862,10,Canada,2013,11.03561,1.4989899,11.145443,391.78888
863,10,Canada,2014,9.795245,2.120201,12.81707,382.50137
864,10,Canada,2015,9.987179,2.8949516,26.96639,382.19327
865,10,Canada,2016,11.359523,4.0323224,30.933117,385.43243
866,10,Canada,2017,11.145218,3.5737383,31.513615,394.58737
867,10,Canada,2018,10.541605,3.7969697,33.47136,385.89395
868,10,Canada,2019,10.307284,4.0797977,32.875572,381.77032
869,10,Canada,2020,9.546316,4.280405,35.76448,386.54474
870,10,Canada,2021,9.862096,5.1666265,34.756733,382.7943
871,10,Canada,2022,8.51996,6.0136323,37.52577,398.43817
872,10,Canada,1965,,,,118.088
873,10,Canada,1966,,,,131.0
874,10,Canada,1967,,,,133.924
875,10,Canada,1968,,,,136.2
876,10,Canada,1969,,,,150.638
877,10,Canada,1970,,,,158.137
878,10,Canada,1971,,,,162.461
879,10,Canada,1972,,,,181.639
880,10,Canada,1973,,,,194.654
881,10,Canada,1974,,,,210.667
882,188,Central America (EI),1971,0.107,0.0,0.0,2.3249
883,188,Central America (EI),1972,0.141,0.0,0.0,2.4749
884,188,Central America (EI),1973,0.117,0.0,0.0,2.6368
885,188,Central America (EI),1974,0.156,0.0,0.0,2.9355
886,188,Central America (EI),1975,0.338,0.0,0.0,2.7535
887,188,Central America (EI),1976,0.724,0.0,0.0,2.9213
888,188,Central America (EI),1977,0.699,0.0,0.0,2.9274
889,188,Central America (EI),1978,0.752,0.0,0.0,3.9839
890,188,Central America (EI),1979,0.642,0.0,0.0,4.8552
891,188,Central America (EI),1980,0.68210524,0.0,0.0,5.5565
892,188,Central America (EI),1981,1.1091052,0.0,0.0,5.7702
893,188,Central America (EI),1982,1.1981052,0.0,0.0,5.5823
894,188,Central America (EI),1983,1.0261053,0.0,0.0,6.1957
895,188,Central America (EI),1984,1.2371053,0.0,0.0,6.9695
896,188,Central America (EI),1985,0.93699,0.0,0.0,7.97932
897,188,Central America (EI),1986,0.86075,0.0,0.0,9.32351
898,188,Central America (EI),1987,0.910516,0.0,0.0,9.683975
899,188,Central America (EI),1988,0.883962,0.0,0.0,10.314301
900,188,Central America (EI),1989,1.171867,0.0,0.0,11.134195
901,188,Central America (EI),1990,1.2207556,0.0,0.0,11.642524
902,188,Central America (EI),1991,1.3350639,0.0,0.0,11.327269
903,188,Central America (EI),1992,1.8216531,0.0,0.0,10.786794
904,188,Central America (EI),1993,1.72201,0.0,0.0,12.02355
905,188,Central America (EI),1994,1.6930572,0.0,0.0,11.615682
906,188,Central America (EI),1995,1.7508389,0.0,0.0,11.462188
907,188,Central America (EI),1996,1.7394253,0.0,0.022590363,13.225812
908,188,Central America (EI),1997,1.8508323,0.0,0.07571247,12.765683
909,188,Central America (EI),1998,1.6143209,0.0,0.06420843,12.849074
910,188,Central America (EI),1999,2.4137015,0.0,0.09965608,14.995346
911,188,Central America (EI),2000,2.8056178,0.0,0.17497908,15.36546
912,188,Central America (EI),2001,3.053275,0.0,0.1794242,13.711556
913,188,Central America (EI),2002,3.326333,0.0,0.25431436,14.461675
914,188,Central America (EI),2003,3.5462368,0.0,0.23022385,15.09187
915,188,Central America (EI),2004,3.7201746,0.0,0.25543404,16.035534
916,188,Central America (EI),2005,4.018037,0.000544388,0.20231311,17.165888
917,188,Central America (EI),2006,4.3257513,0.000647665,0.27216262,17.985403
918,188,Central America (EI),2007,4.7871113,0.000657647,0.2403967,17.931458
919,188,Central America (EI),2008,4.950512,0.00066069,0.1980772,20.063591
920,188,Central America (EI),2009,5.332244,0.00073434,0.42138657,18.846294
921,188,Central America (EI),2010,5.8775225,0.001016093,0.5218728,21.29564
922,188,Central America (EI),2011,5.9415684,0.001246614,0.74175715,20.975985
923,188,Central America (EI),2012,6.6694965,0.002050906,1.1292565,22.435797
924,188,Central America (EI),2013,7.228454,0.00303411,1.348979,21.88181
925,188,Central America (EI),2014,7.673359,0.012918322,2.0939536,21.53884
926,188,Central America (EI),2015,7.8309464,0.5951424,3.1353307,22.49091
927,188,Central America (EI),2016,8.585856,1.177065,3.2994716,22.886116
928,188,Central America (EI),2017,8.262614,1.4604084,3.2095747,27.22947
929,188,Central America (EI),2018,8.958089,1.7993563,4.4355497,26.948849
930,188,Central America (EI),2019,10.073446,2.2198498,4.400176,21.58391
931,188,Central America (EI),2020,9.70996,2.587375,3.6275835,26.928574
932,188,Central America (EI),2021,10.019429,3.0417778,3.988979,29.844988
933,188,Central America (EI),2022,9.801703,2.964149,3.6489873,31.61924
934,188,Central America (EI),1965,,,,1.356
935,188,Central America (EI),1966,,,,1.493
936,188,Central America (EI),1967,,,,1.686
937,188,Central America (EI),1968,,,,1.865
938,188,Central America (EI),1969,,,,2.065
939,188,Central America (EI),1970,,,,2.3407
940,68,Chile,1971,0.066,,,4.809
941,68,Chile,1972,0.057,,,5.73
942,68,Chile,1973,0.051,,,5.595
943,68,Chile,1974,0.046,,,6.364
944,68,Chile,1975,0.051,,,6.388
945,68,Chile,1976,0.073,,,6.599
946,68,Chile,1977,0.08,,,6.969
947,68,Chile,1978,0.091,,,7.251
948,68,Chile,1979,0.094,,,7.448
949,68,Chile,1980,0.105,,,7.871
950,68,Chile,1981,0.11,,,8.15
951,68,Chile,1982,0.137,,,8.914
952,68,Chile,1983,0.208,,,9.613
953,68,Chile,1984,0.201,,,9.975
954,68,Chile,1985,0.195,,,11.07
955,68,Chile,1986,0.28,,,11.83
956,68,Chile,1987,0.271,,,12.823
957,68,Chile,1988,0.327,,,12.558
958,68,Chile,1989,0.321,,,10.543
959,68,Chile,1990,0.963,0.0,0.0,8.941428
960,68,Chile,1991,1.033,0.0,0.0,13.135654
